1756246951.037239, 31, 30, 31, 29, 30, 30, 30, 29,0.004027682889217843, -0.3074464605436167, -0.006329215968770896, -0.3220228367141186, -0.0028769163494412053, -0.29440443975948305, 0.03356402407681358, -0.3174197705550127
1756246951.1173298, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.007863571355139598, -0.33736639057780504, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.32969461364596175
1756246951.1971998, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246951.261396, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.007863571355139598, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246951.341165, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.007863571355139598, -0.33736639057780504, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246951.421299, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246951.501177, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246951.581147, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246951.664296, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246951.725313, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246951.901139, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246951.965447, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.007863571355139598, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246952.0291321, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246952.093291, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246952.157302, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.004411271735809796, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246952.2211342, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246952.2851388, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.007863571355139598, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246952.3490949, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246952.413119, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246952.477105, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.007863571355139598, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246952.5571818, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.007863571355139598, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246952.637262, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.33736639057780504, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246952.7011771, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246952.76512, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.33736639057780504, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246952.829099, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.007863571355139598, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01822047021312745, -0.3312289690323304
1756246952.89308, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.33736639057780504, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246952.957143, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246953.021218, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246953.085077, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246953.1491132, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246953.2290912, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246953.293108, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.33736639057780504, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246953.3570828, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246953.42105, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.3389007459641737, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
1756246953.485054, 31, 30, 31, 29, 30, 30, 30, 29,0.002493327502849141, -0.32125565902093456, -0.0093979267415083, -0.33736639057780504, -0.0028769163494412053, -0.3143510597822754, 0.01975482559949615, -0.3312289690323304
